task_distance,bwt,forget,full_accs,acc,complex_1epoch,complex_25epoch,complex_50epoch,leep,leep_buffer,logme,logme_buffer,logme_model,logme_simple_model_1epoch,logme_simple_model_50epoch,leep_1stacc,bwt_leep,sequence_label,sequence_sample,sequence_unique
"[21389.056799991988, 10615.281422492, 11131.726471086498, 12623.729343059676, 18660.311980889528, 13372.679294834612, 16894.445598284015, 15853.76071157046, 12040.391188926646, 17414.15057804901]",-10.66666667,58.36595238095242,"[[87.2, 9.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [85.6, 86.0, 14.099999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [82.39999999999999, 84.8, 92.80000000000001, 15.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [82.19999999999999, 82.6, 89.0, 91.7, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0], [81.10000000000001, 81.8, 87.3, 84.8, 91.3, 12.2, 0.0, 0.0, 0.0, 0.0], [80.0, 79.4, 87.1, 82.1, 86.6, 90.60000000000001, 10.299999999999999, 0.0, 0.0, 0.0], [79.9, 78.0, 85.8, 80.2, 82.0, 84.6, 90.0, 12.4, 0.0, 0.0], [79.10000000000001, 75.5, 84.6, 79.9, 81.0, 82.69999999999999, 83.0, 89.1, 7.5, 0.0], [80.30000000000001, 76.1, 83.2, 79.3, 79.5, 82.3, 81.0, 82.6, 86.4, 7.8], [77.2, 75.0, 82.39999999999999, 77.8, 77.10000000000001, 80.7, 78.60000000000001, 80.60000000000001, 79.7, 89.7]]",0.7988000000000001,"[53.4, 60.099999999999994, 61.3, 62.1, 48.6, 59.2, 52.7, 59.2, 65.8, 60.099999999999994]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18.400000000000006, 24.0, 17.900000000000006, 25.799999999999997, 26.700000000000003, 16.400000000000006, 18.89999999999999, 18.400000000000006, 24.099999999999994, 21.39999999999999]","[-1.9230832327188916, -1.6827672137382237, -1.7014513062843122, -1.739397550799296, -1.8906875142023447, -1.6839649022422971, -1.5912418120749778, -1.9159238977611108, -1.806081811133688]","[-1.8857729571842416, -1.9006520951080128, -2.08103850533198, -2.19134839998703, -2.3869638955216934, -2.264314912419721, -2.22435341725625, -2.5298748820085972, -2.4612258136319043]","[-0.026648921389478764, 0.07605982285552973, 0.08630476417168909, 0.15445342589318645, 0.100425133623223, 0.11163554655533259, 0.16528637967400278, 0.09634018590618448, 0.13133465743797473]","[0.48246768627588077, 0.9187986047812916, 1.0861023045924236, 1.2760594501135332, 1.3813786917054174, 1.5043523558766698, 1.6079516935266178, 1.6478686425724252, 1.7332485483700517]","[[0.646681651517812, -0.02459429314834386, -0.01385005992474873, -0.02396873707236911, 0.038369273892269226, -0.014263243034234147, 0.009840434241110687, 0.03876999428668768, -0.020450033013520767, -0.011639230281672608], [0.46083496053465245, 0.6185676335420529, 0.0680286963884258, 0.026197681330009125, 0.11719855084602242, 0.02115814050474669, 0.04650261974909788, 0.07333598068679234, 0.03507538251263086, 0.06861686665166514], [0.40230158278663375, 0.3994576665759319, 0.670007954231192, 0.08473172189567701, 0.12372094764683432, 0.06821125334754126, 0.07853375607287091, 0.09579606839520241, 0.04756692338683806, 0.09082157030052504], [0.3652893292355595, 0.3470205920931723, 0.460235538476525, 0.6553325657212995, 0.16312511846111463, 0.09698182308172994, 0.10551114335873772, 0.1147291286495685, 0.06441860810148647, 0.11880800864686225], [0.3386941655679466, 0.3257152734226795, 0.3966062408696208, 0.43002558606094754, 0.711168605135845, 0.10262873526158929, 0.1030077788589134, 0.1302917526448019, 0.06468539594862135, 0.11991547013460017], [0.33297034446837, 0.3023378861255596, 0.38770308728484115, 0.3622556484832624, 0.47509046447962444, 0.6956647268705124, 0.11250234888326231, 0.13741878189188292, 0.08181197263221389, 0.12115241585613948], [0.3294500551060728, 0.28432822590547063, 0.35931048278460753, 0.3303011882039312, 0.4005170184762985, 0.44311310530379755, 0.714419713589153, 0.16046054246199729, 0.0871446873834684, 0.1230897066314069], [0.3129768840197281, 0.25442919651055973, 0.32959088958087573, 0.2996705280313288, 0.36077005849758625, 0.3681068862865036, 0.4463591054247469, 0.7400702315582335, 0.0906127450279477, 0.12270077525473833], [0.3044066631602928, 0.2552741961386481, 0.33202958431233176, 0.2870409349077591, 0.3402032038047047, 0.33655869598088695, 0.3678935522790141, 0.4442257360964364, 0.6598667168800408, 0.13474261379588534], [0.30155491694490827, 0.25340569847113126, 0.3221862314000318, 0.29026278443956943, 0.3324293516240928, 0.3157027658948127, 0.33411730303898474, 0.38857785838536124, 0.3990270767282668, 0.7102688468582977]]","[[-0.009885006722176775, -0.13474835794765086, -0.13554000996410345, -0.12714630625185314, -0.07902746083284995, -0.10829902928771899, -0.08875939137895464, -0.06365619411057635, -0.12285709186041205, -0.11298098596439676], [-0.06665295315475431, -0.0705776526263229, -0.11973345099949706, -0.10926955486700148, -0.08199190005226094, -0.111759960256411, -0.08054430695368273, -0.06733750569096987, -0.13381492080916635, -0.11166779420063525], [-0.06712345595502192, -0.13304908425939604, -0.052509846778511705, -0.10094159566645047, -0.07370240201796817, -0.09973510152492737, -0.0741270870423978, -0.04523581593603086, -0.11927542622427552, -0.11574289450981409], [-0.0739723198421622, -0.13648528177761937, -0.12723756749497847, -0.08561379106923055, -0.08096525043432934, -0.09518429569042229, -0.07991093156944074, -0.0601334942711824, -0.12990625169767278, -0.12225171359771761], [-0.0598807924073852, -0.12408132383876387, -0.12044944295776919, -0.11840882355216195, -0.01828114580142879, -0.09644438064896664, -0.08523815570326561, -0.042359828237619114, -0.10859143878165298, -0.11686602777064818], [-0.06297169104287037, -0.13875122427200184, -0.1232380768179551, -0.11426021828463799, -0.08308303846380323, -0.06309766526346279, -0.08259233277762909, -0.060638226157926536, -0.12179558678559874, -0.1191538231358272], [-0.06441836767400486, -0.12397909300657313, -0.1158688612450565, -0.10349529125396742, -0.0719853400650055, -0.08952343438412809, -0.012932535602002004, -0.0503090919220013, -0.1243014945777996, -0.11056929510080196], [-0.053941118153927846, -0.13247227844534973, -0.1201469483339788, -0.11533390337255663, -0.07064174997855727, -0.0978102127974519, -0.0776003880058946, 0.0026437882948070813, -0.1195628917360414, -0.10920855872738403], [-0.0687116870333422, -0.13338281464782314, -0.12142972964369132, -0.1246524786570931, -0.07139831301505332, -0.10103151457013163, -0.09011463287779328, -0.05013743840399003, -0.08687356447818328, -0.12551512411624546], [-0.054223075680258914, -0.12585281775081103, -0.12173207639498511, -0.10880020438973001, -0.08710538419058947, -0.10110726760726188, -0.08315954705086884, -0.06184415915362542, -0.1333772777614334, -0.07393963707543731]]","[[0.5019249469681781, -0.03855541387430686, -0.028272013536187395, -0.05097279435563144, 0.02665279798833564, -0.03132836406938672, -0.010796907250273071, 0.02222074922099589, -0.03954112137886297, -0.024675312922893818], [0.011939486903410517, 0.4161765162222525, 0.003176116537185009, -0.016341033276027407, 0.025812305194298703, -0.038356776175071196, 0.0048966195988453445, 0.001755638473422115, -0.04134529871456655, -0.024497288744404832], [0.021143932295874034, -0.007811291877237445, 0.4684680884917397, -0.008072340463541956, 0.006491820567452777, 0.002029949792385732, 0.012223338335763893, 0.01588089194430418, -0.03440029230176983, -0.029588286898469585], [0.015769988383594162, -0.026133715262975865, -0.007003106995189955, 0.3720024079170713, 0.029758165763305193, -0.01527751795609274, -0.0021952816548149734, 0.01750794108374687, -0.05369119716615147, -0.022111520908007606], [0.03251431695331654, -0.011186474241240797, -0.013239722803077933, -0.019641932007825418, 0.4369620072034744, -0.02023005818833048, -0.009734190455428218, 0.03973333299028143, -0.024162595113569035, -0.020871316377755893], [0.05673061982383617, -0.020290534259999587, 0.015390686514394255, -0.009263931103301603, 0.034671862672660966, 0.5035795560562331, 0.018909624894840403, 0.05411263801236681, -0.023077264721616295, -0.02870035960588495], [0.01923746779193191, -0.02931236666793141, -0.014493140128361632, -0.03160808889540545, -0.019271962787072598, -0.023151700941238744, 0.4919626414822436, 0.04298422004924492, -0.054806481951135966, -0.032294553631098614], [0.007310903899601299, -0.051322634196412455, -0.040438052620159384, -0.03856357737959234, 0.0061580554491278815, -0.03201578064143491, 0.010242671460081693, 0.5071191417540851, -0.056575293040142416, -0.03813681566769375], [0.042116711014971886, -0.001475812547823503, 0.003684344889710995, -0.023389563894556084, 0.06189849281288294, -0.009420938905544319, -0.005229375505411626, 0.04339686399920741, 0.44081744386024313, -0.024939484846256677], [0.0432386680928898, -0.001213629085642498, -0.005887778491295741, 0.004676303067495029, 0.03630937917541878, -0.022277270010466334, -0.0069301077429710315, 0.0260724668776035, -0.04524582673577171, 0.47765553790433096]]",-1.642511027,0,"[[82, 28, 4, 10, 39, 73, 97, 47, 61, 53], [48, 89, 98, 18, 94, 31, 66, 27, 5, 2], [8, 17, 16, 79, 72, 81, 58, 63, 68, 21], [76, 92, 13, 12, 44, 9, 34, 15, 1, 46], [96, 23, 20, 99, 43, 84, 52, 71, 35, 93], [55, 33, 6, 38, 86, 88, 37, 56, 51, 62], [75, 83, 69, 90, 24, 3, 74, 91, 77, 70], [0, 60, 54, 45, 14, 30, 7, 78, 42, 80], [95, 29, 25, 59, 65, 87, 26, 49, 32, 50], [36, 67, 64, 11, 85, 19, 40, 57, 22, 41]]","[[500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]"
"[15609.339078510879, 20547.855344058713, 16319.356631963397, 17749.021507455735, 14267.349440031452, 11601.473856737313, 12344.585061132791, 15080.229309283197, 13176.328866329975, 12534.584639394947]",-10.52222222,62.33246031746033,"[[89.8, 12.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [89.1, 88.7, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [86.7, 85.9, 91.5, 9.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [84.3, 83.1, 86.1, 79.9, 12.8, 0.0, 0.0, 0.0, 0.0, 0.0], [84.0, 81.3, 84.5, 75.5, 93.5, 13.3, 0.0, 0.0, 0.0, 0.0], [82.3, 79.9, 83.89999999999999, 70.6, 87.5, 86.6, 6.1, 0.0, 0.0, 0.0], [81.39999999999999, 78.5, 83.39999999999999, 69.1, 87.1, 79.10000000000001, 90.10000000000001, 8.1, 0.0, 0.0], [80.80000000000001, 77.7, 80.9, 66.2, 85.5, 77.3, 82.89999999999999, 89.5, 9.9, 0.0], [79.10000000000001, 79.60000000000001, 80.30000000000001, 66.7, 83.5, 73.8, 79.2, 85.2, 89.1, 12.5], [78.60000000000001, 78.10000000000001, 81.6, 64.3, 85.0, 74.3, 75.5, 83.2, 83.39999999999999, 88.6]]",0.7926000000000001,"[58.800000000000004, 52.7, 50.7, 60.3, 42.50000000000001, 67.8, 64.2, 52.400000000000006, 66.6, 57.6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14.600000000000009, 24.900000000000006, 22.599999999999994, 31.10000000000001, 12.599999999999994, 26.599999999999994, 22.89999999999999, 20.19999999999999, 22.0, 28.700000000000003]","[-1.90535734908128, -1.693909588050178, -1.8375791748442993, -1.7604496611348361, -2.0414929091206084, -1.787418699581175, -1.97329155347342, -1.6759632656205452, -1.6626274136870713]","[-1.8844041954003423, -1.9138848995804805, -2.172418891101077, -2.203947261835839, -2.503531535822515, -2.3442298430104405, -2.5301894665861435, -2.312705268103787, -2.312742312744312]","[0.03218499457902762, 0.15194820635839054, 0.013230336126081103, 0.19073870400767584, -0.0021944345797294588, 0.053040850528277825, 0.14163188995847883, 0.15323550585397533, 0.12240899977811863]","[0.5132921392560268, 0.877467421423037, 1.1036270566697792, 1.281174032504843, 1.3964078797727901, 1.5184073203156927, 1.5797012154341983, 1.6697545464135632, 1.7354059132898805]","[[0.6548352272265328, 0.02777159952864408, 0.08688794357807082, -0.039110444587749725, 0.07773445939809956, -0.07832865422762822, -0.07275612932902237, 0.04664441293129672, 0.0011489495179641234, -0.03389421555585364], [0.4842410067892743, 0.6416422926286592, 0.14775450616418664, 0.004999648380363461, 0.17838905575516145, -0.04816731641879953, -0.004993430240634343, 0.09743952620825301, 0.07194646395634406, 0.04089957349672211], [0.4166689664703342, 0.41520543361809253, 0.7242125899935902, 0.012646409121386957, 0.17440613157565868, -0.02632156449838845, 0.0024817230783123743, 0.10964650830528555, 0.08759310093892345, 0.053173218964908744], [0.37491411238671307, 0.346686912048621, 0.4652325413113859, 0.6039597497354323, 0.1850652628508962, 0.002287148512438415, 0.012523083669324697, 0.1366751855488915, 0.10414670030910274, 0.06924251224036229], [0.37101533028686184, 0.3286788939156443, 0.4290258192389656, 0.3781397921695918, 0.7495605286793378, -0.002996046661153487, 0.025513977176485403, 0.1527430062590422, 0.14106264084051046, 0.0887718918415297], [0.3586967885360676, 0.2983778325660468, 0.3995128989569288, 0.27820424718413495, 0.48058046603309856, 0.6393269842471045, 0.055285126358516665, 0.1482829255516292, 0.13058170701657235, 0.09846985880415186], [0.33770416824114036, 0.29388130663045386, 0.36648797919159976, 0.22685035879482407, 0.4427962826956272, 0.34902028769154836, 0.6628969051552343, 0.14787148615608192, 0.14914298667766282, 0.10847361978697985], [0.3449041951613545, 0.29830243122098565, 0.3505935795033707, 0.21770243715756207, 0.4287003106799928, 0.28449975289647333, 0.4089757662095838, 0.7404159995406165, 0.148855458261023, 0.11434553503456497], [0.3460429367119058, 0.2971221246070749, 0.3471458637389273, 0.20488458269968274, 0.407060144058138, 0.24469074359681037, 0.33317117881434016, 0.49752154316586505, 0.7143275317793576, 0.12490292931242572], [0.32923121237138525, 0.2904051664177398, 0.3219554478340037, 0.1750282689607876, 0.3931518559929194, 0.23360624571336303, 0.27523248986381726, 0.40735081368370063, 0.4353019764133694, 0.7010243101515872]]","[[0.00895904361784659, -0.03661041284465655, -0.0531333838582389, -0.12245676791577731, -0.04935256618242085, -0.14866967731793002, -0.15070137824408653, -0.07343676535567838, -0.11178468321878102, -0.1228494677280155], [-0.05609997238705321, 0.02876551601493608, -0.05416552864344293, -0.10947719997869207, -0.01870101247831303, -0.14414521561776644, -0.14240873741308652, -0.06769035132076276, -0.10387113799143011, -0.10085105210424698], [-0.05993797812375803, -0.04554792353811936, 0.004528347488176534, -0.11747710604702721, -0.03440915467191618, -0.14548338361114327, -0.15132287936190095, -0.06613451293359046, -0.1171055193507721, -0.1186413499488816], [-0.08219815315009647, -0.05440842848533715, -0.06868041301269134, -0.09248237202142785, -0.061200429252584766, -0.1520859321902606, -0.15487632894035575, -0.08266952667862545, -0.11870756587885553, -0.12307303183349325], [-0.05646374233453897, -0.030529138248082018, -0.04711196120787694, -0.11671981479398055, 0.06047990421273105, -0.14460529949638018, -0.14916622969819487, -0.07608258924199099, -0.11704012829540314, -0.11470786332963809], [-0.07653866617172225, -0.042305049885929466, -0.0627887584296251, -0.12339501512498882, -0.04824467343467699, -0.11606116525178947, -0.14858649897156656, -0.08761122551862538, -0.11764776007817716, -0.11545315437105405], [-0.0771931251125246, -0.050306269049551565, -0.06572115401210732, -0.12799232773280694, -0.055949668120487496, -0.153844669583598, -0.11965441665410459, -0.08492104256771897, -0.12087801195119133, -0.1244278059428732], [-0.07044461812381736, -0.04398763658601605, -0.04956657026485497, -0.11906439838764746, -0.0525357537291485, -0.14996479115389824, -0.15637925062904878, -0.012440322633349397, -0.10012688671543699, -0.11062042963984146], [-0.07184888191370441, -0.044107337269379744, -0.06616596942051253, -0.12365421683818219, -0.05216159944505734, -0.153449812607254, -0.14922947597224262, -0.06894156367511985, -0.08303221038888971, -0.11996997039321518], [-0.06689189571485801, -0.0362459570793689, -0.0644864124597914, -0.12116915698520762, -0.057169767237804224, -0.15195420502974955, -0.15434144866948715, -0.07537923191904383, -0.11124839522757327, -0.07267257754702469]]","[[0.5637584621707449, 0.024907744773751527, 0.07630662246941114, -0.047550705165479726, 0.08285174598040893, -0.08808835400267516, -0.07738816093409819, 0.03170821327117499, -0.006360299334240563, -0.03824105104481175], [0.03834354488287784, 0.45468646411324576, 0.03695003293445445, -0.05390295205505603, 0.08844679987701601, -0.086121933884003, -0.057991736866826515, 0.0004905236397477919, -0.015721171804479364, -0.024408446540156975], [0.08164526321859805, 0.028924270248444607, 0.4749816554903542, -0.042720443179654975, 0.0571209385320808, -0.08689573598572499, -0.07723132218891628, 0.027076389877341466, -0.028865530209327212, -0.0327258134892487], [0.04407560556533091, 0.035710938065342014, 0.03444873054384029, 0.3613163437501782, 0.07811394412480174, -0.07929798072930179, -0.08241067051912095, 0.01610047685658531, -0.016566813839530493, -0.04836445453211856], [0.05105952183995853, 0.04255815797477401, 0.027746535949293428, -0.06251660925471057, 0.5544027544595566, -0.0940189090316413, -0.0730385087135352, 0.005929524789675586, -0.025943558597889847, -0.040592844273099365], [0.022247571988096862, 0.02607775831197473, 0.0199953133365312, -0.05970506060203888, 0.04618575986745051, 0.4407188413423775, -0.059626498927240944, -0.0076567727553625885, -0.03115812235061876, -0.024632806981142695], [0.049460855351578806, 0.08069164155291088, 0.032669249651770836, -0.05044729353172729, 0.09421588532971474, -0.07033348516342826, 0.43730888115458716, 0.017070744323818447, -0.009130766702055525, -0.013874880211246419], [0.06097378309136946, 0.03558448589239811, 0.036244874978418634, -0.06243564854164124, 0.0636279764045598, -0.10258832675409166, -0.08871492463658648, 0.4689382699266826, -0.022200868217489633, -0.03756616573179868], [0.08467287879196281, 0.0511623567556637, 0.05298370059526778, -0.04015490037097731, 0.07594007342974393, -0.08119611071124362, -0.05409675654882723, 0.055882372794900916, 0.4742656476882708, -0.024007264263566874], [0.03787747527706596, 0.03317994977993981, 0.027621756851933032, -0.06856647126882495, 0.0413551147124431, -0.061486898521461365, -0.08293583245146947, -0.0007405592900891031, -0.022256171643430172, 0.36134245211584853]]",-1.713343291,0,"[[68, 9, 41, 85, 94, 23, 33, 31, 96, 4], [91, 13, 73, 98, 79, 17, 62, 38, 37, 24], [86, 47, 53, 3, 66, 81, 90, 71, 49, 87], [50, 6, 30, 40, 65, 74, 80, 20, 56, 55], [60, 95, 75, 16, 76, 93, 82, 35, 48, 18], [1, 39, 25, 77, 15, 36, 45, 88, 78, 64], [89, 5, 51, 44, 26, 7, 34, 97, 21, 11], [12, 28, 52, 83, 0, 27, 69, 57, 2, 32], [70, 10, 19, 63, 8, 59, 61, 84, 14, 46], [67, 29, 72, 92, 42, 99, 58, 54, 22, 43]]","[[500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]"
