task_distance,bwt,forget,full_accs,acc,complex_1epoch,complex_25epoch,complex_50epoch,leep,leep_buffer,logme,logme_buffer,logme_model,logme_simple_model_1epoch,logme_simple_model_50epoch,leep_1stacc,bwt_leep,sequence_label,sequence_sample,sequence_unique
"[21402.085470879218, 10812.009925771155, 11276.442269278341, 12548.192864413257, 18490.866014713654, 13457.700090063969, 16886.423444835702, 15790.132564349333, 11805.693965193233, 17321.94846174284]",-5.566666666666673,31.19416666666669,"[[88.6, 6.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [87.8, 85.7, 10.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [85.3, 85.3, 91.7, 7.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [83.39999999999999, 84.6, 90.9, 91.10000000000001, 5.3, 0.0, 0.0, 0.0, 0.0, 0.0], [83.3, 85.2, 89.9, 87.4, 91.5, 12.5, 0.0, 0.0, 0.0, 0.0], [83.2, 83.1, 89.8, 85.1, 88.7, 89.9, 9.8, 0.0, 0.0, 0.0], [82.69999999999999, 83.3, 88.5, 84.3, 86.4, 87.6, 91.10000000000001, 13.4, 0.0, 0.0], [82.5, 81.8, 88.2, 84.6, 86.0, 85.1, 88.5, 89.7, 17.599999999999998, 0.0], [82.0, 80.9, 86.7, 82.89999999999999, 86.2, 84.8, 88.2, 87.1, 89.4, 9.5], [81.0, 80.9, 86.3, 82.69999999999999, 86.1, 83.3, 87.6, 84.8, 85.9, 90.7]]",0.8492999999999999,"[62.1, 70.4, 59.5, 55.199999999999996, 53.3, 58.4, 50.4, 51.800000000000004, 62.2, 59.699999999999996]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[33.89999999999999, 22.5, 21.299999999999997, 18.10000000000001, 17.200000000000003, 18.30000000000001, 21.799999999999997, 18.60000000000001, 38.1, 20.799999999999997]","[-1.913072775397441, -1.687625762137032, -1.6575610156884009, -1.6342185940856566, -1.7866616931846278, -1.6337264601491093, -1.5866211372566617, -1.7952892252188537, -1.7043167136866024]","[-1.9219783608880674, -1.8087973076999975, -1.8504128908043498, -1.85796002351455, -2.0355859519517083, -1.8966234245491762, -1.8783413265077649, -2.0956366404576565, -2.016029066361927]","[-0.02164064651605029, 0.07356861917173203, 0.08644626270101488, 0.17912718425892277, 0.12105549847320785, 0.1378622512871937, 0.17999044441136847, 0.10867097804040189, 0.1646518418419985]","[0.6026641412644179, 1.0203288296274913, 1.27786489540879, 1.4860330558273638, 1.6204613850601028, 1.7433166682665344, 1.8460373762715043, 1.9338642262098578, 2.0018124308711207]","[[0.5392048168355201, -0.02032332418426847, -0.011469102130864389, -0.03349678682666527, 0.04153718102664509, -0.007844906438369803, 0.006891665330529369, 0.03845358117382865, -0.019993078975917705, -0.009606733887303645], [0.4084311326754362, 0.5886505700095632, 0.07230465755604638, 0.030209607285717553, 0.12554533348328833, 0.02579738282628095, 0.0582566449549349, 0.07713305341310159, 0.030644070348921276, 0.0626118029514913], [0.3673063232580988, 0.4397376151268171, 0.6701401437899872, 0.08248036985973409, 0.15059436951699307, 0.07087498766247366, 0.10014331670337775, 0.1074155403456907, 0.056867324243370265, 0.09473269697575157], [0.35279442202344535, 0.36719134518519037, 0.5060961679446196, 0.6664379971117294, 0.173037548913083, 0.0980214528158177, 0.12031915611988953, 0.13366924282891923, 0.06924963436947809, 0.11740247642029922], [0.34740053334935017, 0.3522218316313108, 0.42763519397694144, 0.4806418702872276, 0.7257943071974549, 0.12023749445955981, 0.12065740231396979, 0.14417321239089173, 0.08364577415904703, 0.13439613914714768], [0.34892682832841637, 0.31718240464131636, 0.4102584366085388, 0.39973460048071663, 0.5465943577678396, 0.6967575442414053, 0.13651543682923734, 0.1589629569563084, 0.10133777394924035, 0.14082390063267908], [0.342027847775359, 0.30363073668199003, 0.39888221312893907, 0.364239210308254, 0.4638762081513484, 0.48765740295691967, 0.7149001038006235, 0.18831269492075403, 0.10058595176748156, 0.15097643047541096], [0.3327375667611917, 0.2897426509136826, 0.3698130867092192, 0.35032694479930393, 0.4343537513662342, 0.40742591979049453, 0.5367671423888527, 0.7640493102441136, 0.11078776033898649, 0.154742198779903], [0.3329642774670022, 0.2896681522419004, 0.3598231143706562, 0.31455399926990674, 0.40461470697751256, 0.3623165320723599, 0.43614471587323367, 0.5607825192639571, 0.7074031697233454, 0.16438832567766204], [0.34234649637509396, 0.2935833245211984, 0.3482729907860086, 0.3252289068292092, 0.40773528990630864, 0.3375809493923179, 0.4007466584554182, 0.4863040617858904, 0.4914518102726757, 0.7411074910212294]]","[[-0.01011302335858218, -0.13173102006065573, -0.138526012670248, -0.13481066818156764, -0.08263941438194769, -0.1149295110727222, -0.09867729544240883, -0.07064108337677097, -0.13110546158962716, -0.11715121616889465], [-0.07528415820995778, -0.09681626234691385, -0.11648692579941397, -0.11688824732606604, -0.07864807754769211, -0.11204775761747052, -0.08750355176752002, -0.0633449757460645, -0.13142382341920017, -0.11753553287574334], [-0.07538549554121468, -0.13107230100744677, -0.06513451581991618, -0.10903497300979312, -0.0812914865667052, -0.10444211015078034, -0.079213447261996, -0.03739595012426925, -0.1163616581987652, -0.1134823886857211], [-0.07333255806587144, -0.12545899937006266, -0.11531160185870704, -0.05515306637970219, -0.0779469457360261, -0.09536949697671887, -0.07218438854859116, -0.057837617423913065, -0.12838643206397418, -0.10932641076250753], [-0.05497058045058112, -0.12658151222257988, -0.11865820990671413, -0.12380058631701785, -0.024519092419769146, -0.09536236175444335, -0.08503905005624421, -0.04864363633566422, -0.11063861839210745, -0.11770211725094919], [-0.07173828210895775, -0.14128523913454097, -0.12933556423184353, -0.11430220537274542, -0.0794990726877691, -0.06276612769427621, -0.07724529346491389, -0.054020983515172594, -0.1204703422788819, -0.120266758131366], [-0.06506051919565514, -0.12747740662971402, -0.112674747218803, -0.09964915162004226, -0.07567443464257916, -0.09147490959732317, -0.012975085632484512, -0.04311092412433991, -0.1272509199122379, -0.11028065769488211], [-0.07505500677744467, -0.13323332182678924, -0.12041164688429111, -0.12011046514075932, -0.07775943829322393, -0.10764644595504613, -0.09069944915409607, 0.006775443528157327, -0.11711483707437824, -0.11943836091868662], [-0.07679457667630288, -0.13589082670400426, -0.11619208828842939, -0.11997654677640453, -0.07153487565477495, -0.10310137492099913, -0.08963523555977856, -0.05253854378707038, -0.08742399865179654, -0.12954023922198787], [-0.0552222885238536, -0.13009101375768634, -0.132392957308115, -0.11203663592280903, -0.07591275193378975, -0.0991355147451249, -0.07802246054293158, -0.053618358841028814, -0.1294117146436066, -0.07556000743686495]]","[[0.30032848321008865, -0.0627489652835613, -0.04999302807606694, -0.05884243849275618, 0.0017523816846632943, -0.042208536703981066, -0.018922076459980626, 0.005562000818926699, -0.06040159329634789, -0.04985832925581821], [0.01851801732605005, 0.4838602665634779, 0.017490569511360535, -0.022908500702990275, 0.03781629144517647, -0.04045551369975113, -0.006123119596355591, 0.00976151071336117, -0.029591597201932697, -0.015778404624437782], [0.018134488195931442, 0.008954512411063799, 0.4655548569691225, -0.006305140816365465, 0.012539286048475862, -0.00778555618215927, 0.010662239971699206, 0.030302834069703976, -0.02882828157087881, -0.023003729627516088], [0.025666343032719023, 0.0013865577515007152, 0.020493705545327156, 0.47810526821822713, 0.04453948725540832, 0.0028329075645205535, 0.013498358893406521, 0.02317336976253037, -0.03720013848720829, -0.003451199958892086], [0.03769224540423516, -0.003082714403797835, -0.0023341528140162224, -0.02022538520353015, 0.5077672765061182, -0.011632951470455354, -0.0014997225615711138, 0.040267282647077386, -0.009876673516060202, -0.015482290060644846], [0.04683873304199565, -0.02428822191035719, 0.011894619969167852, -0.01831404471302887, 0.03130836724321094, 0.5083677085274274, 0.006650060489390178, 0.04222268675766039, -0.021328636894685588, -0.03217649698028022], [0.020427361984055203, -0.033150594948617954, -0.02354441624734348, -0.03955975230310057, -0.019099791600656446, -0.027023420677814623, 0.4748163092870968, 0.039179879863754444, -0.05914306577846231, -0.04506977095989709], [0.006867044242822409, -0.0479376422074797, -0.04266048254928199, -0.034392760687962765, 0.0012956938396531796, -0.03698079494965305, 0.009676250354378645, 0.520232126268328, -0.05296219875102169, -0.0355670170751123], [0.02141282317308582, -0.03607073150682332, -0.008933512790041004, -0.04172529544385391, 0.034770050601131794, -0.012011279790580611, -0.01941937578318505, 0.02783563816042378, 0.27781763388760855, -0.04575362207593079], [0.04450081323381755, 0.008330312750014494, -0.007835868329552504, 0.0026238527280108377, 0.035005055224220524, -0.02668563525722998, -0.00593264954795651, 0.024199531416639802, -0.041126777809958666, 0.4947001245474885]]",-1.597010375200487,0,"[[82, 28, 4, 10, 39, 73, 97, 47, 61, 53], [48, 89, 98, 18, 94, 31, 66, 27, 5, 2], [8, 17, 16, 79, 72, 81, 58, 63, 68, 21], [76, 92, 13, 12, 44, 9, 34, 15, 1, 46], [96, 23, 20, 99, 43, 84, 52, 71, 35, 93], [55, 33, 6, 38, 86, 88, 37, 56, 51, 62], [75, 83, 69, 90, 24, 3, 74, 91, 77, 70], [0, 60, 54, 45, 14, 30, 7, 78, 42, 80], [95, 29, 25, 59, 65, 87, 26, 49, 32, 50], [36, 67, 64, 11, 85, 19, 40, 57, 22, 41]]","[[500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]"
"[15741.73740034923, 20359.600654896116, 16046.858960457088, 17692.747698684456, 14059.394820484216, 11462.992228714167, 12478.907986478764, 14956.892679701792, 13359.19458516466, 12548.055469808867]",-5.655555555555559,29.310674603174608,"[[90.3, 17.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [90.3, 88.1, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [89.5, 87.4, 92.10000000000001, 7.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [87.2, 84.3, 88.3, 78.5, 13.700000000000001, 0.0, 0.0, 0.0, 0.0, 0.0], [87.4, 85.3, 88.6, 77.0, 93.10000000000001, 7.5, 0.0, 0.0, 0.0, 0.0], [86.1, 85.39999999999999, 85.8, 74.5, 89.2, 85.0, 10.299999999999999, 0.0, 0.0, 0.0], [85.9, 84.8, 86.5, 74.7, 90.5, 84.5, 90.0, 13.0, 0.0, 0.0], [85.3, 83.5, 86.2, 73.2, 90.5, 79.4, 87.4, 89.9, 19.8, 0.0], [84.8, 84.3, 86.1, 71.8, 89.3, 81.5, 85.5, 87.2, 88.9, 4.6], [85.5, 82.6, 85.1, 69.3, 89.0, 78.0, 83.2, 85.7, 86.6, 89.1]]",0.8341,"[52.400000000000006, 52.0, 46.199999999999996, 65.30000000000001, 43.7, 66.6, 64.4, 48.9, 63.4, 65.5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17.10000000000001, 21.89999999999999, 14.900000000000006, 31.5, 19.799999999999997, 26.599999999999994, 28.10000000000001, 17.30000000000001, 19.599999999999994, 21.700000000000003]","[-1.8887898215693568, -1.588598525796339, -1.8094259452133528, -1.7138574872084995, -1.983573480874797, -1.7645613628551458, -1.8291835108132837, -1.6422423569158382, -1.6568856328148112]","[-1.9053542163165802, -1.7329148859404093, -1.9782445448566175, -1.950033550213937, -2.2069911145861725, -2.0523229020104297, -2.1035069316522566, -1.943197754190048, -1.970259171032287]","[0.0333095362741799, 0.14541186629556097, 0.018191965120640814, 0.20100181064458827, 0.0049043824176468465, 0.06087885186997699, 0.17056067263400482, 0.1637027320924937, 0.1388766175089469]","[0.6302248610455411, 1.0378267942790036, 1.2708727522408263, 1.4894719512209238, 1.6044535083166382, 1.7311961270302672, 1.842428702317921, 1.9360749161704898, 1.994372706299636]","[[0.5511888209008609, 0.03716751280677334, 0.08240270974424901, -0.03942976923707876, 0.0862968850877966, -0.07449115625326572, -0.0740741509791801, 0.051930836633705346, 0.0038507194701382654, -0.02737505990612856], [0.45164303443954246, 0.6165881881097646, 0.14407666394296922, 0.0019657141141611544, 0.16547534979508574, -0.03613072883261918, -0.004950057018995812, 0.09689173813341274, 0.06880087039741638, 0.0429561569178784], [0.4080158025189866, 0.45635501880332335, 0.7150759537066533, 0.019130012533379023, 0.18175259770901292, -0.016027952329263073, 0.014269703727217592, 0.11480210863594435, 0.09362031461466672, 0.062340293724409225], [0.3673073502809872, 0.3685725301523077, 0.4911615468109346, 0.5823998592637015, 0.2044541386374472, 0.0023038763435360753, 0.01812785557806268, 0.1329373278080456, 0.11284227497904471, 0.0664805850559457], [0.3828531582373017, 0.36718368423356235, 0.4485123183929317, 0.41073871708362175, 0.7349296035687298, 0.004079736295749436, 0.04228142079705612, 0.16682923258805088, 0.1447175041049934, 0.08341707464165135], [0.3673560577866207, 0.3362925521699051, 0.39962864523536523, 0.2995387370868693, 0.5133124406973899, 0.6430157161153697, 0.0626421307377515, 0.1598760686510862, 0.14401961458013826, 0.11931929744244534], [0.36057121008306364, 0.35411403069402747, 0.37654247529809576, 0.2602626845929271, 0.4802772951820959, 0.41284397273234774, 0.661176803357564, 0.16964975363469384, 0.15677453371239397, 0.12417290058250927], [0.3657566260858098, 0.3390106037101431, 0.3767102033018166, 0.23596833565219608, 0.45812980932758646, 0.33044840755047844, 0.46507463214883477, 0.7297596687872568, 0.16545616560255913, 0.12654975738522084], [0.3591939786612884, 0.3370614797759258, 0.3636410688645896, 0.22662725520196272, 0.4524885922315903, 0.29518369209842377, 0.3828256763711012, 0.5551141763797599, 0.7478421867911694, 0.1369339440374388], [0.3562906407535755, 0.34112380451085794, 0.3535709434263098, 0.2047137391570409, 0.4254336668165865, 0.279816205460988, 0.3354996513246159, 0.45261409950209935, 0.5082164700593563, 0.7082343340798803]]","[[0.01280861504062816, -0.04056712242085427, -0.05535502256585725, -0.1234539977371621, -0.04849251512902434, -0.1542409872737143, -0.15067325028782072, -0.06742764515863786, -0.11430783849385237, -0.11625965694988019], [-0.057753240441769015, 0.01407362927021609, -0.05442346594854135, -0.11733692448076079, -0.030386817911994907, -0.14924537600761745, -0.1454287052708811, -0.07260919588445973, -0.11326631860552157, -0.10489670082892474], [-0.060999906328898935, -0.048947818397032335, 0.011544567176178083, -0.11828569287419792, -0.04048529206903881, -0.15202083110541084, -0.15330623236348395, -0.0698343186586852, -0.12289395552365431, -0.12037556299388438], [-0.08799597651262861, -0.0611145990001936, -0.06656679617916703, -0.09280885603496872, -0.06514845400873968, -0.15832700379332568, -0.16013826623595095, -0.08719736099364898, -0.12076106750459988, -0.12666942773699627], [-0.06174882852899673, -0.034794827800633844, -0.053370328308568894, -0.11353192591599777, 0.06357278742866976, -0.14970621513609406, -0.15349489392906696, -0.07212105849781861, -0.11638761204668804, -0.11907771322937304], [-0.07233737420242733, -0.04847865488191368, -0.06410999092126238, -0.12221581010857752, -0.04121796694762696, -0.11344627627170219, -0.15017445158525008, -0.08103063133770078, -0.113843795874835, -0.11997032081732757], [-0.08511033070533025, -0.04450568374734086, -0.07034415140505389, -0.11854744752332687, -0.04551081192883948, -0.14976507709143025, -0.1123460609016614, -0.07651630502660298, -0.11579060767611163, -0.11725467970106614], [-0.07338000623116399, -0.0447420539902495, -0.058396613308003345, -0.12417249623583196, -0.05148197434799644, -0.14956368048763916, -0.15249538178634525, -0.01711216963682549, -0.10798019148352629, -0.11822979498047059], [-0.06941788101824173, -0.046369334725488084, -0.06975789782778546, -0.11964210728290543, -0.0590337163888366, -0.15247751276620403, -0.1504560214613292, -0.05716929357423992, -0.0784706460171324, -0.11612236574057129], [-0.07984672693886216, -0.03856922022430788, -0.07014178760474539, -0.12295063406201842, -0.05880361072898953, -0.1517629828959891, -0.1571623330706528, -0.07925798088499453, -0.11357131725875098, -0.07223291375521937]]","[[0.5075962355196113, 0.030087644706408047, 0.07017405267460612, -0.047030406648135556, 0.0797420819264505, -0.08401758484408536, -0.08239159487216795, 0.02284822336350668, -0.005129606357596056, -0.027931818549392605], [0.04222917274051881, 0.47683800929593306, 0.0393080273865976, -0.059470766488775875, 0.09509322813393252, -0.08902517742120801, -0.05164868105398346, -0.0009400647558761271, -0.017633042276531563, -0.012639728490497142], [0.09005526015190576, 0.042019294585159885, 0.5361098224839187, -0.04066464531222157, 0.07939514829120708, -0.07264291166649536, -0.06926180914304018, 0.03009372305869503, -0.01844520497958353, -0.03330447362806457], [0.05852848499567135, 0.032032358125083704, 0.04022335465295948, 0.38191770146974313, 0.06552740818488385, -0.08033459544684192, -0.07695348008138594, 0.01897269715281476, -0.020578035464671848, -0.038725685965593795], [0.032403320766719444, 0.03664249950485725, 0.0181400938316843, -0.07426807037846359, 0.4475092474130366, -0.10465404564105088, -0.0810305775213881, -0.009713689699151758, -0.03869463118379055, -0.050034728141615845], [0.03847667859143064, 0.03097850000341949, 0.02854839986954736, -0.060471884688038456, 0.061270890928486234, 0.4300908852830558, -0.05981568142855983, -0.001132663356196953, -0.02692802496163127, -0.02146213696377482], [0.046196537781965905, 0.0555074281213034, 0.026219675878589956, -0.06055809796228854, 0.07880070549561334, -0.07686811355129129, 0.36015330090674497, 0.017841217145219454, -0.018858076718753843, -0.03724744654585685], [0.053424070157151636, 0.03320496668543943, 0.03882335114469447, -0.05959492105201273, 0.06416338978742783, -0.09639136466838023, -0.08373654020020926, 0.5022544865951757, -0.01156677298352868, -0.037127595866537], [0.08090284857875542, 0.05353431717420461, 0.04898348191769804, -0.03758305944169871, 0.08146902854288525, -0.07206028446352619, -0.0554869342008875, 0.04620026303475283, 0.504626826678803, -0.014237572678642355], [0.04421766262391824, 0.03730005332450599, 0.036376392066721566, -0.05681779802992757, 0.046144234094724644, -0.06542240015357935, -0.07630527217189054, 0.015588546361588396, -0.015628009957211454, 0.43144344525414047]]",-1.6671242360068248,0,"[[68, 9, 41, 85, 94, 23, 33, 31, 96, 4], [91, 13, 73, 98, 79, 17, 62, 38, 37, 24], [86, 47, 53, 3, 66, 81, 90, 71, 49, 87], [50, 6, 30, 40, 65, 74, 80, 20, 56, 55], [60, 95, 75, 16, 76, 93, 82, 35, 48, 18], [1, 39, 25, 77, 15, 36, 45, 88, 78, 64], [89, 5, 51, 44, 26, 7, 34, 97, 21, 11], [12, 28, 52, 83, 0, 27, 69, 57, 2, 32], [70, 10, 19, 63, 8, 59, 61, 84, 14, 46], [67, 29, 72, 92, 42, 99, 58, 54, 22, 43]]","[[500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500], [500, 500, 500, 500, 500, 500, 500, 500, 500, 500]]","[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]"
